0,0
7,0.75
112,0.7142857142857143
212,1.0
295,1.0
344,0.8333333333333334
365,0.2
445,0.8333333333333334
512,1.0
573,1.0
674,1.0
981,0.5
1065,0.6
1286,1.0
1372,1.0
1602,0.8571428571428571
1695,1.0
1731,0.8
1792,1.0
1925,0.25
1946,1.0
2163,1.0
2207,1.0
2347,0.09090909090909091
2555,1.0
2707,0.5
2824,1.0
3139,0.375
3815,1.0
3872,1.0
4272,0.125
4653,0.7142857142857143
4726,0.42857142857142855
4737,0.16666666666666666
4937,1.0
4975,1.0
5040,0.7142857142857143
5205,0.75
5459,0.7142857142857143
5661,0.7142857142857143
5832,1.0
5843,1.0
6170,1.0
6382,1.0
6455,0.5882352941176471
6797,1.0
6835,0.25
6959,0.125
6965,0.5
7057,0.625
7343,1.0
7477,1.0
7493,0.8
7759,0.7142857142857143
7852,0.625
8091,1.0
8153,1.0
8193,0
