0,0.5
13,0.5714285714285714
31,1.0
125,0.6666666666666666
202,0.3333333333333333
243,1.0
256,0.375
300,0.375
314,0.75
354,0.3333333333333333
378,0.25
391,0.5
457,1.0
519,0.2857142857142857
542,0.3333333333333333
674,0.3333333333333333
832,0.8
838,0.25
898,0.14285714285714285
930,0.25
967,0.3333333333333333
1105,0.7142857142857143
1140,0.3333333333333333
1166,1.0
1304,0.5714285714285714
1347,0.6
1363,0.3333333333333333
1418,0.5
1436,0.375
1544,0.3333333333333333
1585,0.25
1598,0.5
1622,0.6666666666666666
1641,0.3333333333333333
1661,0.5
1718,0.3333333333333333
1773,0.3333333333333333
1835,0.375
1849,0.75
1896,0.14285714285714285
1928,0.25
2014,0.7142857142857143
2032,0.5
2040,0.4
2087,0.5
2138,0.625
2307,0.7
2331,0.1
2380,0.5
2398,0.875
2420,0.6
2502,0.16666666666666666
2542,0.75
2595,0.3333333333333333
2653,0.3333333333333333
2669,0.3333333333333333
2738,0.5
2778,0.5
2786,0.3333333333333333
2896,0.14285714285714285
2958,0.42857142857142855
3004,0.125
3009,0.375
3054,0.6666666666666666
3112,0.4
3189,0.625
3269,1.0
3309,0.42857142857142855
3358,0.3333333333333333
3397,0.5
3425,0.3
3478,0.3333333333333333
3516,0.2
3553,0.6666666666666666
3662,0.18181818181818182
3691,0.8181818181818182
3780,0.5
3997,0.5
4111,0.5
4125,0.3333333333333333
4161,0.6666666666666666
4242,0.5
4286,0.6666666666666666
4295,0.3333333333333333
4320,0.75
4326,1.0
4406,0.5
4436,0.5
4520,0.6666666666666666
4547,0.6
4644,0.6666666666666666
4715,0.125
4753,1.0
4791,1.0
4814,0.75
4846,0.36363636363636365
4864,0.7272727272727273
4890,0.5714285714285714
4908,1.0
4953,0.75
5086,0.75
5153,1.0
5212,0.75
5272,0.3333333333333333
5315,0.6666666666666666
5322,0.3333333333333333
5333,0.125
5337,0.375
5432,0.5
5458,0.3333333333333333
5504,0.3333333333333333
5557,0.42857142857142855
5582,0.5
5589,0.5
5631,0.5555555555555556
5663,0.16666666666666666
5702,0.4
5744,0.7142857142857143
5857,0.3333333333333333
5923,0.6
5937,0.6666666666666666
5979,0.8
6102,0.125
6122,0.75
6240,0.3333333333333333
6268,0.3333333333333333
6300,0.5555555555555556
6340,0.75
6418,0.6666666666666666
6522,0.75
6561,0.3333333333333333
6574,0.3333333333333333
6603,0.375
6630,0.42857142857142855
6706,0.5
6724,0.875
6750,0.36363636363636365
6768,0.7272727272727273
6784,0.3333333333333333
6873,0.42857142857142855
6901,0.5
