0,0
18,0.375
345,0.375
430,0.6666666666666666
446,0.3333333333333333
503,0.5714285714285714
602,0.5
619,0.6666666666666666
791,0.375
857,0.16666666666666666
967,0.5
1072,0.375
1416,0.375
1480,0.5
1518,0.6666666666666666
1716,0.2222222222222222
1769,0.6666666666666666
1806,0.6666666666666666
2111,0.375
2576,0.4
3009,0.4166666666666667
3141,0.4444444444444444
3474,0.5
3566,0.375
3644,0.375
4025,0.375
4150,0.6
4490,0.375
4561,0.42857142857142855
4729,0.4444444444444444
4910,0.3333333333333333
4990,0.5
5062,0.6666666666666666
5151,0.2
5182,0.6
5256,0.8333333333333334
5416,0.16666666666666666
5921,0.4444444444444444
6053,0.5
6218,0.5
6395,0.3333333333333333
6407,0.6666666666666666
6459,1.0
6578,0.375
6614,0.2857142857142857
6669,0.5
6771,0.2
6798,0.7
7097,0.3333333333333333
7192,0.2857142857142857
7240,1.0
7302,0.75
7633,0.7
7918,0.375
7960,0.625
7996,0.6
8021,0.16666666666666666
8234,0.2222222222222222
8390,0.8
8511,0.8
8755,0.36363636363636365
8791,0.9090909090909091
8817,0.4
8988,0.6
9151,0.5833333333333334
9176,0.6666666666666666
9405,0.7
9414,0.9
9456,0.3333333333333333
9468,0.6666666666666666
9550,0.375
9655,0.5
9783,0.375
9822,0.16666666666666666
10018,0.5
10173,0.375
10329,0.5
10619,0.5714285714285714
10678,1.0
10690,0.5
10764,0.3333333333333333
10804,0.16666666666666666
11277,0.18181818181818182
11397,0.8571428571428571
11525,0.3333333333333333
11606,0.2
11662,0.3333333333333333
11727,0.25
11788,0.2857142857142857
11988,0.4444444444444444
12071,0.6666666666666666
12163,0.5
12203,0.18181818181818182
12263,1.0
12317,0.375
12741,0.2
12849,0.3333333333333333
12936,0.2857142857142857
13007,0.375
13092,0.16666666666666666
13177,0.4
13211,0.3333333333333333
13297,0.3333333333333333
13688,0.375
13934,0
