0,0
97,0.875
144,0.25
177,0.8
184,0.16666666666666666
282,0.8
436,0.375
651,0.2
753,0.09090909090909091
888,0.75
1197,0.875
1210,0.25
1775,0.07142857142857142
1924,0.125
2038,0.16666666666666666
2149,0.42857142857142855
2281,0.4444444444444444
2317,0.3333333333333333
2420,0.25
2474,0.4
2718,0.875
2733,0.42857142857142855
2935,0.8888888888888888
3295,0.125
3389,0.3
3546,0.3333333333333333
3699,0.5
3785,0.5384615384615384
3822,0.16666666666666666
3980,0.8
4086,0.625
4137,0.09090909090909091
4158,0.6363636363636364
4320,0.14285714285714285
4375,0.8
4409,0.42857142857142855
4480,0.75
4494,0.16666666666666666
4741,0.8333333333333334
4854,0.875
4873,0.8
4942,0.16666666666666666
5179,0.25
5494,0.25
5705,0.1111111111111111
6016,0.25
6510,0.14285714285714285
6644,0.8
6665,0.6666666666666666
6756,0.25
6992,0.8
7187,0.7777777777777778
7337,0.2
7345,0.8
7596,1.0
7695,0.25
7782,0.375
7849,0.5
7886,0.25
8064,0.42857142857142855
8217,0.8571428571428571
8258,0.6666666666666666
8297,0.14285714285714285
8369,0.25
8516,0.5
8592,0.8888888888888888
8772,0.8571428571428571
8786,0.3333333333333333
8811,0.5714285714285714
9030,0.875
9479,0.5714285714285714
9499,0.1
9509,0.4
9614,0.875
9740,0.16666666666666666
10122,0.7777777777777778
10368,0.125
10399,0.14285714285714285
10468,0.6666666666666666
10477,0
