0,0
3,0.42857142857142855
50,0.3333333333333333
142,0.5
156,0.6666666666666666
182,0.5
214,0.6
390,0.42857142857142855
411,0.3333333333333333
469,0.4
498,0.75
502,1.0
526,0.8571428571428571
540,0.5714285714285714
558,1.0
595,0.75
621,0.5
683,1.0
704,0.3333333333333333
728,0.375
770,0.14285714285714285
786,0.7142857142857143
798,0.25
824,0.875
903,0.6666666666666666
934,0.25
1051,0.8571428571428571
1065,0.42857142857142855
1153,0.6666666666666666
1170,0.14285714285714285
1238,1.0
1330,0.5
1337,0.3333333333333333
1429,0.3333333333333333
1499,0.4
1511,0.3333333333333333
1554,0.3333333333333333
1560,0.5
1577,0.5
1637,0.5
1646,0.3333333333333333
1675,1.0
1704,0.7142857142857143
1709,1.0
1718,0.6666666666666666
1798,0.75
1837,0.6666666666666666
1919,0.5
1968,0.5
2043,0.8888888888888888
2073,0.3333333333333333
2151,0.4
2170,0.75
2193,0
