0,0
27,0.6
98,1.0
210,0.2857142857142857
324,0.7142857142857143
362,0.5
448,0.3333333333333333
490,0.3333333333333333
510,0.3333333333333333
521,0.3333333333333333
576,0.5
592,0.3333333333333333
619,0.3333333333333333
633,0.2222222222222222
665,0.5
705,0.5
712,0.2857142857142857
830,0.14285714285714285
891,0.2857142857142857
912,0.3333333333333333
928,0.2857142857142857
982,0.6666666666666666
1103,0.2857142857142857
1176,0.4
1197,0.42857142857142855
1221,0.4
1297,0.3333333333333333
1337,0.3333333333333333
1361,0.5
1437,0.75
1477,0.7142857142857143
1566,0.875
1714,0.3333333333333333
1846,0.6666666666666666
1854,0.2222222222222222
1918,0.5
1951,0.8
1983,0.6666666666666666
2008,0.7142857142857143
2311,0.7857142857142857
2324,0.75
2355,0.75
2391,0.7142857142857143
2430,0.75
2458,0.3333333333333333
2465,0.5
2495,0.4
2513,0.8
2552,1.0
2641,1.0
2648,0.4
2697,0.16666666666666666
2703,0.6666666666666666
2710,1.0
2766,1.0
2777,0.75
2802,0.375
2905,0.3333333333333333
2969,0.3333333333333333
2993,0.7777777777777778
3000,1.0
3025,1.0
3047,0.7142857142857143
3118,0.125
3175,0.2857142857142857
3206,0.3333333333333333
3269,0.16666666666666666
3275,0.6666666666666666
3397,0.75
3466,0.5
3650,1.0
3677,0.3
3708,0.2
3733,0.4
3783,0.2
3833,0.5714285714285714
3860,0.4
4038,0.3333333333333333
4082,0.14285714285714285
4143,0.75
4202,0.6
4218,0.3333333333333333
4246,0.42857142857142855
4412,0.3333333333333333
4549,0.6
4594,0.3333333333333333
4620,0.5
4645,0
